split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MapTrain,741,16_99.jpg,"The google map shows a section of Lower Pine Creek Road running vertically. There are several blue lines representing waterways crossing the road. The background is light green, indicating a natural or rural area.",34,1,False,True,1024,1024,RGB,45535,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,742,16_990.jpg,The google map shows a section of Byron Road running diagonally from the bottom left to the top right. There are a few intersecting roads branching off from Byron Road. The surrounding area appears to be mostly open space or undeveloped land.,42,2,False,True,1024,1024,RGB,35356,True,False,False,True,False,False,True,
MapTrain,743,16_991.jpg,"The google map shows a section of a river labeled ""Old River,"" which flows in a curved path from the top left to the bottom right. The river is surrounded by light green areas, indicating land. There are thin lines representing roads or boundaries intersecting near the river.",48,2,False,True,1024,1024,RGB,37765,False,False,True,True,False,True,True,
MapTrain,744,16_993.jpg,"The google map shows a section of a rural area with a few notable features. A light blue line represents a river or stream running diagonally from the top left to the bottom right. There are roads labeled ""Temple Rd"" and another unnamed road forming a loop. Two locations are marked: ""Sunol AgPark"" with a camera icon, and ""feral heart farm"" with a circular icon. The map has a light background with minimal detail.",74,4,False,True,1024,1024,RGB,66390,True,False,True,True,True,True,True,
MapTrain,745,16_994.jpg,"The google map shows a region with several labeled locations. ""Circle H Beef"" is situated in the upper part of the map. Below it, ""Rancho Milagro"" and ""C. Kaye Drywall"" are positioned close to each other, with a road running nearby. The area around these locations is predominantly green, indicating a rural or undeveloped area.",55,3,False,True,1024,1024,RGB,53643,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,746,16_995.jpg,"The google map shows a body of water labeled ""Indian Creek"" in blue, surrounded by light green land areas. The creek appears to flow from a larger water body into a narrower channel. The spatial relationship indicates that the creek is part of a coastal or riverine system.",48,2,False,True,1024,1024,RGB,29497,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,747,16_997.jpg,"The google map shows a section of the San Joaquin River, depicted in blue, flowing through a light green area. The river has a meandering path with several bends. There are no additional geographic entities or labels visible on this section of the map.",44,1,True,True,1024,1024,RGB,42942,False,False,True,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,748,16_998.jpg,"The google map shows a section of the San Joaquin River running vertically. To the west of the river is W Grayson Road, which runs horizontally across the map. The surrounding area is depicted in light green, indicating land.",39,2,False,True,1024,1024,RGB,45784,True,False,True,True,False,False,True,
MapTrain,749,16_999.jpg,"The google map shows an area with two main roads: W Grayson Rd running horizontally and Shiloh Rd running vertically. A waterway is visible, intersecting W Grayson Rd and running parallel to Shiloh Rd. There is a rectangular blue area, likely representing a body of water, situated near the intersection of the roads. The surrounding area is shaded in light green.",61,4,False,True,1024,1024,RGB,53962,True,False,True,True,False,False,False,no_direction_or_relation
MGEval,0,16_54.jpg,"The google map shows a section of a rural area with two roads: Wilson Switch Rd running vertically and Roy Jackson Ln intersecting it horizontally near the top. There is a small body of water to the left of Wilson Switch Rd and a curving waterway to the right. The surrounding area is predominantly green, indicating vegetation or open land.",60,3,False,True,1024,1024,RGB,48258,True,False,True,True,False,False,True,
MGEval,1,16_72.jpg,"The google map shows a section of a waterway labeled ""Silver Creek."" The creek runs vertically through the center of the map. The surrounding area is shaded in light green, indicating land. The map does not display additional geographic entities or features.",42,2,False,True,1024,1024,RGB,32803,False,False,True,True,False,True,False,no_direction_or_relation
MGEval,2,16_74.jpg,"The google map shows a section of a waterway labeled ""Silver Creek."" The creek flows in a generally curved path across a light green background, which likely represents land. There are no additional geographic entities or features labeled on this map segment.",42,2,True,True,1024,1024,RGB,36935,False,False,True,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MGEval,3,16_143.jpg,"The google map shows a section of a residential area with two main roads labeled Southern Hills Dr and Lakeview Dr. Southern Hills Dr runs in a curved path from the southwest to the northeast, while Lakeview Dr branches off from it, extending to the east. There is a small body of water located in the southwest corner of the map. The surrounding area is primarily green, indicating vegetation or open space.",72,3,False,True,1024,1024,RGB,52001,True,True,True,True,False,True,True,
MGEval,4,16_157.jpg,"The google map shows a section of a light blue waterway labeled ""Silver Creek"" running horizontally across a light green background, which likely represents land. There is a gray line, possibly a road or path, running parallel to the creek at the bottom of the map. The creek appears to have a gentle curve.",54,2,False,True,1024,1024,RGB,44046,True,False,True,True,False,True,True,
MGEval,5,16_158.jpg,"The google map shows a section of a light green area with a blue line representing Silver Creek running through it. Perry Crossing Road is depicted as a gray line crossing the creek. The creek flows in a generally north-south direction, while the road runs east-west.",48,2,False,True,1024,1024,RGB,52736,True,False,True,True,False,False,True,
MGEval,6,16_189.jpg,"The google map shows a section of a road network with Perry Crossing Road running in a north-south direction. Anson Branch, a waterway, crosses the road. The surrounding area appears to be lightly populated with a few smaller roads branching off. The map is set against a light green background, indicating a natural or rural area.",57,2,False,True,1024,1024,RGB,64440,True,False,False,True,False,False,True,
MGEval,7,16_198.jpg,"The google map shows two roads, Star Valley Way and Rake Rd, intersecting in a predominantly green area, which may indicate vegetation or parkland. The roads are depicted in gray, with Star Valley Way running vertically and Rake Rd intersecting it horizontally. The area below Rake Rd is a different color, suggesting a change in land use or terrain.",59,5,False,True,1024,1024,RGB,44391,True,False,False,True,False,False,False,no_direction_or_relation
MGEval,8,16_221.jpg,"The google map shows a section of a road labeled with the number 60 running vertically. To the right, there is another road labeled Bennettsville Rd, which intersects with the main road. The area surrounding the roads is shaded in green, indicating land or vegetation. There are no additional geographic features or labels visible.",54,1,True,True,1024,1024,RGB,62171,True,False,False,True,False,True,True,generic_no_feature_claim
MGEval,9,16_225.jpg,"The google map shows a light green area with a blue line representing a waterway running diagonally from the top left to the center. There is a small blue shape in the bottom left corner, possibly a pond or lake. A gray line, likely a road, runs from the top center to the right side. A location marked ""Adam Farm Services"" is situated near the top center of the map.",70,1,False,True,1024,1024,RGB,43858,True,True,True,True,False,False,True,
MGEval,10,16_229.jpg,"The google map shows a section of a geographic area with a creek labeled ""Silver Creek"" running diagonally from the northwest to the southeast. To the east of the creek, there is a major highway labeled ""I-65"" running vertically. The background is a light green color, indicating land or a general area.",53,3,False,True,1024,1024,RGB,52398,True,False,True,True,False,True,True,
MGEval,11,16_240.jpg,"The google map shows a section of a road network with two labeled roads: Rake Rd and Dow Knob Rd. Rake Rd runs horizontally, intersecting with Dow Knob Rd, which curves and runs vertically. The background is a light green, indicating a possible rural or undeveloped area. There are no additional geographic entities or landmarks visible.",56,3,True,True,1024,1024,RGB,40203,True,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MGEval,12,16_308.jpg,"The google map shows a section of Allentown Road running horizontally. There are two small bodies of water, one near the center and another larger one to the right. The area is surrounded by light green, indicating land or open space. There are a few intersecting roads branching off Allentown Road.",51,2,False,True,1024,1024,RGB,52871,True,False,True,True,False,False,True,
MGEval,13,16_327.jpg,"The google map shows a section of a road network. St John Road runs horizontally across the top of the map. Louis Smith Road intersects with St John Road and extends downward, splitting into two branches. The roads are depicted in a light gray color against a beige background. There are no additional geographic features or labels visible.",58,3,True,True,1024,1024,RGB,55487,True,False,False,False,False,False,True,generic_no_feature_claim
MGEval,14,16_342.jpg,"The google map shows a section of a road network with two main roads: St John Rd and Kruer Rd. St John Rd runs horizontally, intersecting with Kruer Rd, which runs vertically. The surrounding area is shaded in light green, indicating open or undeveloped land. There is a small blue area in the bottom right corner, possibly representing a body of water.",62,3,False,True,1024,1024,RGB,45644,True,True,True,True,False,False,True,
MGEval,15,16_344.jpg,"The google map shows a small area with a road labeled ""Ballou Rd"" that branches off into multiple directions. There is a small blue body of water located near the center of the map, surrounded by green areas indicating land. The roads and water body are the primary geographic entities visible.",51,2,False,True,1024,1024,RGB,50284,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,16,16_353.jpg,"The google map shows a section of a road labeled ""Sterling Oaks Dr"" forming a loop. There is a small body of water to the southwest. The area is predominantly green, indicating open or undeveloped land. A location marked ""Turnkey Builders"" is situated near the road.",46,3,False,True,1024,1024,RGB,54899,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,17,16_357.jpg,"The google map shows a section of a light green area with a blue line labeled ""Elk Run"" running diagonally from the southwest to the northeast. To the right, there is a vertical gray line representing a highway, labeled ""I-65."" There are also a few faint gray lines indicating smaller roads or paths to the left of Elk Run.",60,2,False,True,1024,1024,RGB,53375,True,False,False,True,False,True,True,
MGEval,18,16_360.jpg,"The google map shows a section of a geographic area with a north-south road labeled ""31"" on the left side. A smaller road, ""Weber Rd,"" intersects with this main road. A waterway named ""Silver Creek"" runs horizontally across the map, crossing under the main road. The area is depicted with light green shading, indicating land, and blue lines for the creek.",62,4,False,True,1024,1024,RGB,75276,True,False,True,True,False,True,True,
MGEval,19,16_366.jpg,"The google map shows a residential area with two labeled streets: Kamer Ct and Covington Dr. The streets form a network with Covington Dr being the main road, and Kamer Ct branching off from it. The surrounding area is shaded in green, indicating open or undeveloped land.",47,4,False,True,1024,1024,RGB,48500,True,False,False,True,False,True,False,no_direction_or_relation
MGEval,20,16_446.jpg,"The google map shows two roads: Atkins Rd and Wieska Knob Rd. Atkins Rd runs horizontally near the top of the map with a slight curve, while Wieska Knob Rd runs horizontally across the middle. The roads are set against a green background, indicating a rural or undeveloped area.",49,3,False,True,1024,1024,RGB,41311,True,False,False,True,False,False,True,
MGEval,21,16_454.jpg,"The google map shows two parallel roads: Grant Line Rd and Old Indiana 111/Old Hwy 111. There is a business labeled ""Lewis Plumbing"" located near Grant Line Rd. The area appears to be predominantly green, indicating open space or vegetation. A small blue feature, possibly a pond or water body, is situated near Grant Line Rd.",57,4,False,True,1024,1024,RGB,71274,True,False,True,True,True,True,False,no_direction_or_relation
MGEval,22,16_458.jpg,"The google map shows a location labeled ""Mama Lloyd's Boutique & Designs"" situated along Elk Run Trail. The area is surrounded by a light green background, indicating a natural or rural setting. A blue icon marks the boutique's location, and a blue line, possibly representing a river or stream, is visible to the southeast of the boutique. The map includes a few roads or paths, depicted as gray lines.",70,1,False,True,1024,1024,RGB,59608,False,False,True,True,True,True,False,no_direction_or_relation
MGEval,23,16_474.jpg,"The google map shows a light green area with a blue line running horizontally, indicating a waterway. Below the waterway, there is a gray line labeled ""Serenity Oaks Dr,"" representing a road. The map is simple, with no additional geographic entities or landmarks visible.",44,2,True,True,1024,1024,RGB,43019,True,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MGEval,24,16_491.jpg,"The google map shows a section of a road network with three main roads: Head Rd, Engle Rd, and Scottsville Rd. Head Rd runs horizontally, intersecting with Engle Rd, which runs vertically. Scottsville Rd is positioned to the right, running vertically and parallel to Engle Rd. There are small bodies of water located to the right of Scottsville Rd. The area is depicted with a light green background, indicating land.",70,7,False,True,1024,1024,RGB,47483,True,False,True,True,False,False,True,
MGEval,25,16_494.jpg,"The google map shows a section of a road labeled ""Starlight Rd"" running vertically. There are a few smaller roads branching off to the right. A small blue area, possibly representing a body of water, is located to the left of Starlight Rd. The surrounding area is shaded in light green, indicating open space or undeveloped land.",57,3,False,True,1024,1024,RGB,35523,True,False,True,True,False,True,True,
MGEval,26,16_510.jpg,"The google map shows a section of Grant Line Road running vertically on the left side. There is a small body of water, possibly a pond, located to the left of the road. Several thin lines, likely representing smaller roads or paths, intersect the area, with one crossing Grant Line Road. The background is a light green, indicating open or undeveloped land.",62,2,False,True,1024,1024,RGB,47928,True,True,True,True,False,False,True,
MGEval,27,16_512.jpg,"The google map shows a location labeled ""Epoxy artful countertops"" near Honeysuckle Way. There are roads depicted, with Honeysuckle Way running diagonally from the top left to the bottom center. A small waterway is visible at the bottom of the map. The surrounding area is shaded green, indicating vegetation or open space.",52,3,False,True,1024,1024,RGB,67261,False,False,False,True,False,True,True,
MGEval,28,16_620.jpg,"The google map shows a location marked as ""Mountain Produce"" at the intersection of Banet Rd and Emmons Ln. Fosskuhl Rd runs parallel to Emmons Ln. A blue line, likely representing a river or stream, runs near the right side of the map, curving around the area. The map background is green, indicating a rural or natural setting.",58,4,False,True,1024,1024,RGB,69591,True,False,True,True,False,False,True,
MGEval,29,16_639.jpg,"The google map shows a location labeled ""Meyer Meadows New Homes in Sellersburg"" near Jacob Court. A major road, marked as Route 60, runs diagonally across the map. There is a green area indicating open space or parkland to the southwest of Route 60. A small blue area, possibly a body of water, is located to the northeast. The map includes several intersecting streets.",64,2,False,True,1024,1024,RGB,82030,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,30,16_673.jpg,"The google map shows a light green area with a blue line labeled ""Campbell Branch,"" indicating a waterway. The waterway runs vertically and branches off into smaller streams. The surrounding area is not detailed with additional geographic entities.",38,2,False,True,1024,1024,RGB,43065,False,False,False,True,False,True,False,no_direction_or_relation
MGEval,31,16_706.jpg,"The google map shows a light green area with two small blue shapes, likely representing bodies of water. In the upper part of the map, there is a label for ""The Pumpkin Shed,"" which is marked as temporarily closed. The map includes a light gray line, possibly indicating a road or path, running diagonally in the upper right corner.",59,1,False,True,1024,1024,RGB,46324,True,True,True,True,False,True,True,
MGEval,32,16_707.jpg,"The google map shows a section of a road labeled ""60"" running diagonally from the bottom left to the top right. Another road, ""Poindexter Ln,"" intersects with it. There is a small blue area, possibly indicating water, near the intersection. A green area is visible on the left side, suggesting a park or forested region. A location marked ""Summer Crawford Design"" is near the intersection.",65,3,False,True,1024,1024,RGB,72473,True,False,True,True,False,True,True,
MGEval,33,16_796.jpg,"The google map shows a section of a road network. ""River Ridge Pkwy"" is a prominent road running diagonally across the map. Near this road, there is a location marked as ""Kenco warehouse."" The map includes several other roads and pathways, with some intersecting lines indicating additional routes or boundaries. The layout suggests an area with industrial or commercial facilities.",60,2,False,True,1024,1024,RGB,81983,True,False,True,False,False,False,False,no_direction_or_relation
MGEval,34,16_808.jpg,"The google map shows a location labeled ""Rivercrest Farm,"" which is marked as temporarily closed. The farm is indicated by a pin on a light blue shape, possibly representing a building or area. The surrounding area is depicted in light green, suggesting open land or fields.",46,1,False,True,1024,1024,RGB,39210,False,False,False,True,True,True,False,no_direction_or_relation
MGEval,35,16_844.jpg,"The google map shows two roads, Fairview Knob Rd and N Skyline Dr, intersecting in a green area. The roads are depicted as light gray lines, with Fairview Knob Rd running horizontally and N Skyline Dr approaching from the bottom left. The surrounding area is shaded green, indicating a natural or undeveloped region.",53,4,False,True,1024,1024,RGB,42425,True,False,False,True,False,False,True,
MGEval,36,16_875.jpg,"The google map shows a location labeled ""Dailey Cemetery"" situated near River Ridge Road. The area is predominantly green, indicating a natural or undeveloped region. There is a small body of water visible in the lower left corner. The roads appear to be curving, suggesting a rural setting.",48,2,False,True,1024,1024,RGB,50891,True,True,True,True,False,True,True,
MGEval,37,16_880.jpg,"The google map shows a section of an area with two roads and a creek. S Rose Island Rd runs vertically, while Spring Dr intersects it horizontally. Pond Creek flows in a curved path, crossing under Spring Dr and running parallel to S Rose Island Rd for a short distance. The surrounding area is shaded in light green, indicating land or vegetation.",62,5,False,True,1024,1024,RGB,58832,True,False,True,True,False,False,False,no_direction_or_relation
MGEval,38,16_885.jpg,"The google map shows a section with two roads labeled Mayo Ln and Mayo Ct. Mayo Ln runs diagonally from the northwest to the southeast, while Mayo Ct branches off Mayo Ln towards the northeast. There is a location marked as ""Second Stride"" near the intersection of these roads. The surrounding area appears to be predominantly green, indicating open or undeveloped land.",62,5,False,True,1024,1024,RGB,54228,True,False,False,True,False,True,False,no_direction_or_relation
MGEval,39,16_902.jpg,"The google map shows a section of two intersecting roads labeled ""Reasor Rd"" and ""Stiller Rd."" Reasor Rd runs horizontally and curves slightly, while Stiller Rd runs vertically, intersecting with Reasor Rd. The surrounding area is shaded in green, indicating a likely rural or undeveloped region.",46,7,False,True,1024,1024,RGB,35813,True,False,False,True,False,True,False,no_direction_or_relation
MGEval,40,16_928.jpg,"The google map shows a network of roads, including Plum Run Dr and Plum Ridge Dr, which intersect with other unnamed roads. There is a point of interest labeled ""Mis Rae Creations 1"" located near these roads. The map appears to be a simple street layout without additional geographic features.",50,3,True,True,1024,1024,RGB,76232,True,True,False,False,False,True,False,generic_no_feature_claim
MGEval,41,16_939.jpg,"The google map shows a section of an area with a road labeled ""King Rd"" running diagonally from the top left to the bottom center. To the right of the road is a waterway labeled ""Pleasant Run,"" which curves from the top right to the bottom center. There is a small body of water located to the left of King Rd. The background is a light green, indicating land.",69,4,False,True,1024,1024,RGB,49933,True,False,True,True,False,True,True,
MGEval,42,16_943.jpg,"The map shows an intersection of two roads: Charlestown-Jeffersonville Pike and Salem-Noble Rd. The roads intersect at an angle, with Charlestown-Jeffersonville Pike running from the southwest to the northeast , and Salem-Noble Rd running diagonally from the northwest to the southeast. There is a green area in the northwest corner, indicating a possible park or wooded area. The rest of the map is a light beige color, suggesting open land or developed areas.",76,2,False,True,1024,1024,RGB,135828,True,True,False,True,False,False,False,
MGEval,43,16_980.jpg,"The google map shows an intersection of two roads: Navilleton Road, which runs vertically, and Reasor Road, which runs horizontally. The surrounding area appears to be a light green, indicating open land or rural space. There are no additional geographic features or labels visible on this section of the map.",50,2,True,True,1024,1024,RGB,42357,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MGEval,44,16_983.jpg,"The google map shows a location marked as ""Homestead Ag Supply"" situated near a road labeled ""Stiller Rd."" The area appears to be predominantly green, indicating open or rural land. The marked location is positioned to the west of Stiller Rd.",41,4,False,True,1024,1024,RGB,48346,True,False,False,True,False,True,True,
MGEval,45,16_998.jpg,"The google map shows a light green area with a blue line running diagonally across it, representing a waterway. The location labeled ""Duck Hollow"" is situated near the waterway. The map does not display additional geographic entities or detailed spatial relationships.",41,1,False,True,1024,1024,RGB,38777,False,False,False,True,False,True,False,no_direction_or_relation
MGEval,46,16_1008.jpg,"The google map shows a small area with several roads and a labeled location. ""Pleasantview Ct"" is a curved road connecting to ""Chapel Creek Trail,"" which runs vertically. Another road intersects these, leading to the ""Kingdom Hall of Jehovah's Witnesses,"" marked with an icon. The roads form a small network in a residential or community area.",57,5,False,True,1024,1024,RGB,80118,True,False,True,False,True,True,False,no_direction_or_relation
MGEval,47,16_1103.jpg,"The google map shows an area with a geographic entity labeled ""Hidden Creek Organic Farms."" To the right, there is a road named ""Utica-Sellersburg Rd."" A water body is visible in the lower left section of the map. The map background is primarily green, indicating a rural or natural area.",51,4,False,True,1024,1024,RGB,69902,True,False,True,True,False,True,True,
MGEval,48,16_1137.jpg,"The google map shows an intersection of two roads: Constantine Dr and Covered Bridge Rd. There are two small bodies of water near the intersection, one to the north and one to the south of Covered Bridge Rd. The area is depicted with a green background, indicating a likely rural or natural setting.",53,3,False,True,1024,1024,RGB,51107,True,False,True,True,False,False,True,
MGEval,49,16_1144.jpg,"The google map shows a section of Buttontown Road running vertically. To the left of the road, ""Faith Harvest Assembly"" is marked, and further down, ""Hooves Healing Hearts"" is indicated. The map uses icons to denote these locations, with a cross symbol for Faith Harvest Assembly. The background is a light green, suggesting a rural or less densely populated area.",60,3,False,True,1024,1024,RGB,63580,True,False,False,True,False,False,True,
MGEval,50,16_1200.jpg,"The google map shows a section of a road network. Jacobs Way runs horizontally across the map, intersecting with 5th Street, which runs vertically. There is a tree icon located near the bottom left, indicating a point of interest such as a park or forested area. The roads appear to be in a rural or suburban setting, with no additional geographic entities or labels visible.",65,1,True,True,1024,1024,RGB,52992,True,False,False,True,True,False,True,generic_no_feature_claim
MGEval,51,16_1230.jpg,"The google map shows a section of a road network. ""Covered Bridge Rd"" runs horizontally across the map, intersecting with another road labeled ""1694"" at the left side. The surrounding area is shaded in green, indicating a natural or undeveloped area. A smaller, unnamed road branches off from Covered Bridge Rd, curving downward.",53,4,False,True,1024,1024,RGB,45545,True,False,False,True,False,True,True,
MGEval,52,16_1253.jpg,"The google map shows a location marked as ""Caldwell Sash Company"" situated along Scottsville Road. The road appears to run diagonally across the map. The surrounding area is shaded in green, indicating a likely rural or undeveloped region. There are no additional geographic entities or landmarks visible on this map section.",51,2,True,True,1024,1024,RGB,59737,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MGEval,53,16_1282.jpg,"The google map shows two labeled locations: Hidden Creek Golf Club and LG&E Northside Substation. The golf club is positioned to the north of the substation. The background is predominantly green, indicating a natural or park-like area. There are no visible roads or additional geographic features marked on this section of the map.",55,1,False,True,1024,1024,RGB,58586,False,False,True,True,False,True,True,
MGEval,54,16_1284.jpg,"The google map shows a location labeled ""Cooper Lane Quarry"" with a nearby body of water to the northeast. Another location, ""Ernst Concrete,"" is situated to the southeast of the quarry. A linear feature, possibly a road or boundary, runs diagonally from the southwest to the northeast. The area surrounding these features is mostly light-colored, indicating open or undeveloped land.",61,3,False,True,1024,1024,RGB,61580,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,55,16_1340.jpg,"The google map shows a section of Navilleton Road running vertically. To the left of the road, there is a label for Jacobi Oil Service, which is marked with an icon. A small water body is also visible near the label. The map is minimal, focusing on this specific area and its immediate surroundings.",54,1,False,True,1024,1024,RGB,45707,True,False,True,False,True,True,True,
MGEval,56,16_1359.jpg,"The google map shows a section of Bald Knob Road, which curves through the area. There is a location marked as ""Stark Properties"" along this road. The surrounding area is green, indicating vegetation or open land, and there is a small blue shape suggesting a body of water nearby.",49,2,False,True,1024,1024,RGB,47590,True,False,True,True,False,False,False,no_direction_or_relation
MGEval,57,16_1490.jpg,"The google map shows a body of water in the center, surrounded by light green areas indicating land. There are roads labeled ""Quarry Ridge Rd"" and ""Boulder Pass"" to the south of the water. The roads appear to curve around the landscape, suggesting a hilly or uneven terrain.",48,3,False,True,1024,1024,RGB,70526,True,False,True,True,False,True,True,
MGEval,58,16_1499.jpg,"The google map shows a network of roads. Cedar Ridge Ct runs in a generally north-south direction, while Chestnut Hill Dr intersects it and extends in a southeast-northwest direction. The roads appear to be part of a residential area, with several smaller connecting roads branching off.",48,2,False,True,1024,1024,RGB,53873,True,False,False,False,False,False,True,
MGEval,59,16_1536.jpg,"The google map shows a road labeled ""White Tail Way"" that curves from the bottom center to the top right corner. The surrounding area is shaded green, indicating a park or forested region. There is a small blue shape near the top right, suggesting a pond or small body of water.",51,2,False,True,1024,1024,RGB,37740,True,True,True,True,False,True,True,
MGEval,60,16_1658.jpg,"The google map shows a section of land featuring a creek labeled ""Little Indian Creek"" running vertically through the center. To the right of the creek is a road labeled ""St Marys Rd."" The map area is primarily green, indicating a natural or rural setting. The creek and road run parallel to each other.",54,4,False,True,1024,1024,RGB,48652,True,False,True,True,False,True,True,
MGEval,61,16_1766.jpg,"The google map shows a light green area with a road labeled ""St Marys Rd"" running vertically. A waterway named ""Crooked Run"" is depicted curving through the area. There is a small blue feature, possibly a pond, located towards the bottom of the map. The map includes some intersecting lines, likely representing additional roads or paths.",56,3,False,True,1024,1024,RGB,62488,True,False,True,True,False,True,True,
MGEval,62,16_1783.jpg,"The google map shows a section of Lapping Park Disc Golf Course, located near Milner Way. A blue water feature is visible to the southwest of the course, indicating a body of water or stream. The map highlights the spatial relationship between the disc golf course and the nearby road.",50,1,False,True,1024,1024,RGB,51087,True,False,True,True,False,False,False,no_direction_or_relation
MGEval,63,16_1874.jpg,"The google map shows a network of roads labeled Doe Creek Dr and Doe Ridge Dr. Doe Creek Dr runs vertically and intersects with Doe Ridge Dr, which runs horizontally. There are several smaller roads branching off from these main roads, forming loops and cul-de-sacs. The background is a light green color, indicating a possible residential or rural area.",61,3,False,True,1024,1024,RGB,44651,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,64,16_1883.jpg,"The google map shows a section of a road network. Green Valley Rd runs vertically on the right side. Cheryl Dr intersects Green Valley Rd and extends to the left, where it connects with Miede Dr, which curves upwards. The area is predominantly green, indicating open space or vegetation.",49,4,False,True,1024,1024,RGB,53292,True,False,False,True,False,False,True,
MGEval,65,16_1959.jpg,"The google map shows a section of a road network. Oaklea Drive runs vertically through the center, intersecting with S Camden Lane at the top. The area is surrounded by a green space, indicating vegetation or undeveloped land. There is a small blue area in the top right corner, possibly representing a body of water.",55,2,False,True,1024,1024,RGB,47198,True,True,True,True,False,False,True,
MGEval,66,16_1997.jpg,"The google map shows a section of a road network with two labeled roads: Spickert Knob Rd and Overlook Trace. Spickert Knob Rd runs horizontally across the map, curving slightly, while Overlook Trace intersects it from the right. The surrounding area is shaded in green, indicating a natural or undeveloped region.",51,2,False,True,1024,1024,RGB,50930,True,False,False,True,False,True,True,
MGEval,67,16_2040.jpg,"The google map shows a section of land bordered by Harrods Creek. Key features include a ""Tennis Court and Parking Lot"" located near the top left, accessible via Deer Ridge Road. A ""Grassy Field"" is situated to the southeast, adjacent to a small body of water. The creek curves around the area, forming a natural boundary.",56,5,False,True,1024,1024,RGB,97295,True,False,True,False,False,False,True,
MGEval,68,16_2057.jpg,"The google map shows a small residential area with several roads. Perrin Place and Perrin Circle are connected to Perrin, which curves through the area. Breeze Hill Road intersects with Perrin and curves around, connecting to Jones Trace. The area is surrounded by green space, indicating possible parks or undeveloped land.",51,1,False,True,1024,1024,RGB,64313,True,False,False,True,False,False,False,no_direction_or_relation
MGEval,69,16_2087.jpg,"The google map shows a section of Georgetown Greenville Road running in a generally north-south direction. To the east of the road is Richland Creek, which flows in a roughly parallel direction. The area surrounding these features is depicted in a light green color, indicating land or vegetation.",49,2,False,True,1024,1024,RGB,54747,True,False,True,True,False,False,True,
MGEval,70,16_2274.jpg,"The google map shows a section of the border between Indiana and Kentucky. A dashed line indicates the boundary separating the two states. The area is predominantly blue, suggesting a water body, with light green landmasses on either side of the border.",42,0,False,True,1024,1024,RGB,58414,False,False,True,True,False,False,False,no_named_feature;no_direction_or_relation
MGEval,71,16_2276.jpg,"The google map shows a coastal area with a body of water to the west. ""Juniper Beach Rd"" runs parallel to the coastline. The ""Limestone Bay Club"" is marked near the northern part of the map. Several smaller roads intersect with Juniper Beach Rd, and the area appears to be lightly developed with a few structures or landmarks.",58,5,False,True,1024,1024,RGB,66453,True,True,True,False,False,False,True,
MGEval,72,16_2319.jpg,"The google map shows a small area with several roads. Lincoln Trail intersects with Commonwealth Drive. Heritage Court is a short road connecting to Lincoln Trail. R.P. Services is marked at the intersection of Commonwealth Drive and another unnamed road. The surrounding area appears to be lightly developed, with some green space indicating possible parks or undeveloped land.",59,2,False,True,1024,1024,RGB,65794,True,False,False,True,False,False,False,no_direction_or_relation
MGEval,73,16_2358.jpg,"The google map shows a section of a road network. Lawrence Banet Road runs horizontally and vertically, forming a curve. Masters Drive branches off Lawrence Banet Road, forming a loop. The area is surrounded by a green background, indicating open space or undeveloped land.",44,3,False,True,1024,1024,RGB,61545,True,False,False,True,False,False,False,no_direction_or_relation
MGEval,74,16_2445.jpg,"The google map shows two intersecting roads: Commonwealth Dr and Boones Trce. Commonwealth Dr runs vertically, while Boones Trce runs horizontally. The area surrounding the roads is shaded green, indicating a possible park or wooded area. There is a small blue shape in the lower right corner, which may represent a body of water.",54,2,False,True,1024,1024,RGB,52112,True,True,True,True,False,False,True,
MGEval,75,16_2462.jpg,"The google map shows a section of land with a road labeled ""Seneca Dr NE"" running vertically. To the left of the road is a waterway labeled ""Indian Creek."" There is a point of interest marked as ""English Springer Spaniel Breeding and..."" located near Seneca Dr NE. The area appears to be primarily green, indicating open or undeveloped land.",59,6,False,True,1024,1024,RGB,61973,True,False,True,True,False,True,True,
MGEval,76,16_2479.jpg,"The google map shows a section of Edwardsville Galena Road running vertically. To the right of the road is Timbers Drive, which intersects with it. On the left side of Edwardsville Galena Road, there is a small, elongated body of water. The surrounding area is depicted in green, indicating a likely natural or undeveloped region.",55,3,False,True,1024,1024,RGB,47192,True,False,True,True,False,False,True,
